2023-03-04T19:23:00.379768700Z,POST,890,201
2023-03-04T19:23:00.373771Z,POST,895,201
2023-03-04T19:23:00.367773200Z,POST,901,201
2023-03-04T19:23:00.359772800Z,POST,910,201
2023-03-04T19:23:00.379768700Z,POST,891,201
2023-03-04T19:23:00.387770700Z,POST,889,201
2023-03-04T19:23:00.382770100Z,POST,896,201
2023-03-04T19:23:00.379768700Z,POST,900,201
2023-03-04T19:23:00.380771600Z,POST,898,201
2023-03-04T19:23:00.395770800Z,POST,900,201
2023-03-04T19:23:00.413772300Z,POST,896,201
2023-03-04T19:23:00.406773Z,POST,903,201
2023-03-04T19:23:00.404769600Z,POST,912,201
2023-03-04T19:23:00.404769600Z,POST,913,201
2023-03-04T19:23:00.420786500Z,POST,900,201
2023-03-04T19:23:00.417771Z,POST,903,201
2023-03-04T19:23:01.271262200Z,POST,51,201
2023-03-04T19:23:00.442850100Z,POST,880,201
2023-03-04T19:23:00.413772300Z,POST,909,201
2023-03-04T19:23:00.420786500Z,POST,903,201
2023-03-04T19:23:00.436853100Z,POST,888,201
2023-03-04T19:23:00.442850100Z,POST,883,201
2023-03-04T19:23:01.267263300Z,POST,64,201
2023-03-04T19:23:00.415773Z,POST,915,201
2023-03-04T19:23:00.444854100Z,POST,898,201
2023-03-04T19:23:00.442850100Z,POST,900,201
2023-03-04T19:23:01.271262200Z,POST,81,201
2023-03-04T19:23:01.269259800Z,POST,83,201
2023-03-04T19:23:01.269259800Z,POST,91,201
2023-03-04T19:23:00.443854500Z,POST,916,201
2023-03-04T19:23:01.270263Z,POST,98,201
2023-03-04T19:23:01.273260300Z,POST,96,201
2023-03-04T19:23:01.273260300Z,POST,95,201
2023-03-04T19:23:01.319269Z,POST,49,201
2023-03-04T19:23:01.275260700Z,POST,94,201
2023-03-04T19:23:00.283241300Z,POST,1085,201
2023-03-04T19:23:01.321285900Z,POST,51,201
2023-03-04T19:23:01.317262300Z,POST,59,201
2023-03-04T19:23:01.311258300Z,POST,66,201
2023-03-04T19:23:01.277260200Z,POST,101,201
2023-03-04T19:23:01.296257600Z,POST,84,201
2023-03-04T19:23:01.322272900Z,POST,65,201
2023-03-04T19:23:01.311258300Z,POST,79,201
2023-03-04T19:23:00.286242Z,POST,1105,201
2023-03-04T19:23:01.321285900Z,POST,73,201
2023-03-04T19:23:01.323277700Z,POST,72,201
2023-03-04T19:23:01.326285800Z,POST,75,201
2023-03-04T19:23:01.283258800Z,POST,132,201
2023-03-04T19:23:01.327270800Z,POST,88,201
2023-03-04T19:23:01.353496600Z,POST,930,201
2023-03-04T19:23:01.368495900Z,POST,914,201
2023-03-04T19:23:01.279262400Z,POST,1003,201
2023-03-04T19:23:01.283258800Z,POST,1002,201
2023-03-04T19:23:01.360493300Z,POST,927,201
2023-03-04T19:23:01.344480300Z,POST,944,201
2023-03-04T19:23:01.353496600Z,POST,936,201
2023-03-04T19:23:01.372493600Z,POST,918,201
2023-03-04T19:23:01.371498400Z,POST,920,201
2023-03-04T19:23:01.324271700Z,POST,968,201
2023-03-04T19:23:01.332269400Z,POST,962,201
2023-03-04T19:23:01.344480300Z,POST,951,201
2023-03-04T19:23:01.371498400Z,POST,926,201
2023-03-04T19:23:01.370495300Z,POST,927,201
2023-03-04T19:23:01.332269400Z,POST,996,201
2023-03-04T19:23:01.360493300Z,POST,968,201
2023-03-04T19:23:01.380494700Z,POST,949,201
2023-03-04T19:23:01.372493600Z,POST,958,201
2023-03-04T19:23:01.376494600Z,POST,954,201
2023-03-04T19:23:01.378497Z,POST,952,201
2023-03-04T19:23:01.379493600Z,POST,951,201
2023-03-04T19:23:01.377497800Z,POST,982,201
2023-03-04T19:23:01.401493100Z,POST,969,201
2023-03-04T19:23:01.387493600Z,POST,983,201
2023-03-04T19:23:01.391494100Z,POST,979,201
2023-03-04T19:23:01.394494900Z,POST,977,201
2023-03-04T19:23:01.392497500Z,POST,979,201
2023-03-04T19:23:01.416496700Z,POST,956,201
2023-03-04T19:23:02.283535400Z,POST,91,201
2023-03-04T19:23:02.283535400Z,POST,89,201
2023-03-04T19:23:02.291538700Z,POST,84,201
2023-03-04T19:23:02.293538900Z,POST,84,201
2023-03-04T19:23:01.416496700Z,POST,955,201
2023-03-04T19:23:02.286539100Z,POST,93,201
2023-03-04T19:23:02.283535400Z,POST,97,201
2023-03-04T19:23:02.288537100Z,POST,91,201
2023-03-04T19:23:01.395495100Z,POST,985,201
2023-03-04T19:23:02.289537500Z,POST,109,201
2023-03-04T19:23:01.276262300Z,POST,1122,201
2023-03-04T19:23:01.324271700Z,POST,1074,201
2023-03-04T19:23:02.295538300Z,POST,110,201
2023-03-04T19:23:02.331125300Z,POST,85,201
2023-03-04T19:23:02.329120900Z,POST,87,201
2023-03-04T19:23:02.332120200Z,POST,86,201
2023-03-04T19:23:02.332120200Z,POST,89,201
2023-03-04T19:23:02.332120200Z,POST,92,201
2023-03-04T19:23:02.299542Z,POST,125,201
2023-03-04T19:23:02.372433400Z,POST,52,201
2023-03-04T19:23:02.376434500Z,POST,48,201
2023-03-04T19:23:02.376434500Z,POST,50,201
2023-03-04T19:23:02.297538200Z,POST,129,201
2023-03-04T19:23:02.332120200Z,POST,95,201
2023-03-04T19:23:02.294536800Z,POST,134,201
2023-03-04T19:23:02.333120200Z,POST,95,201
2023-03-04T19:23:02.372433400Z,POST,57,201
2023-03-04T19:23:02.399765800Z,POST,882,201
2023-03-04T19:23:02.379432600Z,POST,906,201
2023-03-04T19:23:02.378434800Z,POST,907,201
2023-03-04T19:23:02.377431500Z,POST,928,201
2023-03-04T19:23:02.359642400Z,POST,948,201
2023-03-04T19:23:02.424668600Z,POST,883,201
2023-03-04T19:23:02.377431500Z,POST,931,201
2023-03-04T19:23:02.417669300Z,POST,898,201
2023-03-04T19:23:02.376434500Z,POST,939,201
2023-03-04T19:23:02.381432300Z,POST,941,201
2023-03-04T19:23:02.381432300Z,POST,941,201
2023-03-04T19:23:02.381432300Z,POST,941,201
2023-03-04T19:23:02.376434500Z,POST,947,201
2023-03-04T19:23:02.399765800Z,POST,922,201
2023-03-04T19:23:02.377431500Z,POST,945,201
2023-03-04T19:23:02.406689600Z,POST,918,201
2023-03-04T19:23:02.418656900Z,POST,908,201
2023-03-04T19:23:02.422670900Z,POST,904,201
2023-03-04T19:23:02.381432300Z,POST,944,201
2023-03-04T19:23:02.399765800Z,POST,925,201
2023-03-04T19:23:02.425680100Z,POST,906,201
2023-03-04T19:23:02.425680100Z,POST,929,201
2023-03-04T19:23:02.427668900Z,POST,929,201
2023-03-04T19:23:02.417669300Z,POST,939,201
2023-03-04T19:23:02.427668900Z,POST,945,201
2023-03-04T19:23:02.425680100Z,POST,946,201
2023-03-04T19:23:02.427668900Z,POST,945,201
2023-03-04T19:23:03.282252Z,POST,91,201
2023-03-04T19:23:02.429665700Z,POST,943,201
2023-03-04T19:23:03.286233400Z,POST,88,201
2023-03-04T19:23:03.309448400Z,POST,62,201
2023-03-04T19:23:03.309448400Z,POST,63,201
2023-03-04T19:23:03.305537500Z,POST,68,201
2023-03-04T19:23:03.309448400Z,POST,64,201
2023-03-04T19:23:03.286233400Z,POST,88,201
2023-03-04T19:23:02.429665700Z,POST,955,201
2023-03-04T19:23:02.430667400Z,POST,955,201
2023-03-04T19:23:03.316758200Z,POST,72,201
2023-03-04T19:23:03.316758200Z,POST,72,201
2023-03-04T19:23:03.325768600Z,POST,70,201
2023-03-04T19:23:03.327766100Z,POST,70,201
2023-03-04T19:23:03.327766100Z,POST,70,201
2023-03-04T19:23:02.290541Z,POST,1114,201
2023-03-04T19:23:03.327766100Z,POST,85,201
2023-03-04T19:23:03.331770200Z,POST,92,201
2023-03-04T19:23:02.292537Z,POST,1132,201
2023-03-04T19:23:03.329768400Z,POST,101,201
2023-03-04T19:23:03.333767400Z,POST,99,201
2023-03-04T19:23:03.329768400Z,POST,103,201
2023-03-04T19:23:03.327766100Z,POST,105,201
2023-03-04T19:23:03.331770200Z,POST,103,201
2023-03-04T19:23:03.332766100Z,POST,106,201
2023-03-04T19:23:03.358292500Z,POST,83,201
2023-03-04T19:23:03.375294700Z,POST,70,201
2023-03-04T19:23:03.331770200Z,POST,116,201
2023-03-04T19:23:03.376291Z,POST,71,201
2023-03-04T19:23:03.355286700Z,POST,93,201
2023-03-04T19:23:03.386288400Z,POST,883,201
2023-03-04T19:23:03.396106500Z,POST,873,201
2023-03-04T19:23:03.398107300Z,POST,871,201
2023-03-04T19:23:03.425289500Z,POST,844,201
2023-03-04T19:23:03.405107500Z,POST,884,201
2023-03-04T19:23:03.389288500Z,POST,900,201
2023-03-04T19:23:03.431307100Z,POST,858,201
2023-03-04T19:23:03.414108700Z,POST,878,201
2023-03-04T19:23:03.389288500Z,POST,903,201
2023-03-04T19:23:03.398107300Z,POST,894,201
2023-03-04T19:23:03.442817500Z,POST,852,201
2023-03-04T19:23:03.375294700Z,POST,918,201
2023-03-04T19:23:03.386288400Z,POST,909,201
2023-03-04T19:23:03.378289900Z,POST,918,201
2023-03-04T19:23:03.383292800Z,POST,915,201
2023-03-04T19:23:03.379290200Z,POST,919,201
2023-03-04T19:23:03.376291Z,POST,922,201
2023-03-04T19:23:03.434292100Z,POST,873,201
2023-03-04T19:23:03.434292100Z,POST,874,201
2023-03-04T19:23:03.434292100Z,POST,874,201
2023-03-04T19:23:03.435804800Z,POST,875,201
2023-03-04T19:23:03.378289900Z,POST,936,201
2023-03-04T19:23:03.376291Z,POST,939,201
2023-03-04T19:23:03.382291400Z,POST,935,201
2023-03-04T19:23:03.426306600Z,POST,893,201
2023-03-04T19:23:03.445816800Z,POST,875,201
2023-03-04T19:23:03.438815800Z,POST,882,201
2023-03-04T19:23:03.449819100Z,POST,881,201
2023-03-04T19:23:04.298769Z,POST,39,201
2023-03-04T19:23:04.298769Z,POST,39,201
2023-03-04T19:23:04.298769Z,POST,39,201
2023-03-04T19:23:04.301767500Z,POST,45,201
2023-03-04T19:23:04.298769Z,POST,48,201
2023-03-04T19:23:03.447818800Z,POST,901,201
2023-03-04T19:23:03.447818800Z,POST,903,201
2023-03-04T19:23:04.312771300Z,POST,41,201
2023-03-04T19:23:04.309767300Z,POST,44,201
2023-03-04T19:23:04.311767800Z,POST,44,201
2023-03-04T19:23:04.270069600Z,POST,88,201
2023-03-04T19:23:04.271066300Z,POST,88,201
2023-03-04T19:23:04.290767100Z,POST,68,201
2023-03-04T19:23:04.310767300Z,POST,50,201
2023-03-04T19:23:04.290767100Z,POST,70,201
2023-03-04T19:23:04.271066300Z,POST,92,201
2023-03-04T19:23:04.271066300Z,POST,94,201
2023-03-04T19:23:04.290767100Z,POST,77,201
2023-03-04T19:23:04.294768400Z,POST,73,201
2023-03-04T19:23:04.301767500Z,POST,68,201
2023-03-04T19:23:04.298769Z,POST,76,201
2023-03-04T19:23:04.296768900Z,POST,84,201
2023-03-04T19:23:04.298769Z,POST,82,201
2023-03-04T19:23:04.339289800Z,POST,57,201
2023-03-04T19:23:04.315768Z,POST,80,201
2023-03-04T19:23:04.317768300Z,POST,78,201
2023-03-04T19:23:04.316768Z,POST,81,201
2023-03-04T19:23:04.319768100Z,POST,76,201
2023-03-04T19:23:04.321780300Z,POST,77,201
2023-03-04T19:23:04.362503800Z,POST,916,201
2023-03-04T19:23:04.368505100Z,POST,910,201
2023-03-04T19:23:04.370504700Z,POST,908,201
2023-03-04T19:23:04.375501400Z,POST,903,201
2023-03-04T19:23:04.365503Z,POST,913,201
2023-03-04T19:23:04.350505300Z,POST,931,201
2023-03-04T19:23:04.354505200Z,POST,930,201
2023-03-04T19:23:04.347502900Z,POST,939,201
2023-03-04T19:23:04.362503800Z,POST,924,201
2023-03-04T19:23:04.361506300Z,POST,925,201
2023-03-04T19:23:04.360502600Z,POST,926,201
2023-03-04T19:23:04.354505200Z,POST,932,201
2023-03-04T19:23:04.351503500Z,POST,938,201
2023-03-04T19:23:03.374291800Z,POST,1915,201
2023-03-04T19:23:04.347502900Z,POST,942,201
2023-03-04T19:23:04.364506600Z,POST,926,201
2023-03-04T19:23:04.332777600Z,POST,957,201
2023-03-04T19:23:04.322778400Z,POST,980,201
2023-03-04T19:23:04.339289800Z,POST,964,201
2023-03-04T19:23:04.370504700Z,POST,933,201
2023-03-04T19:23:03.358292500Z,POST,1945,201
2023-03-04T19:23:04.339289800Z,POST,966,201
2023-03-04T19:23:04.381503200Z,POST,928,201
2023-03-04T19:23:04.381503200Z,POST,943,201
2023-03-04T19:23:04.397505100Z,POST,927,201
2023-03-04T19:23:04.399503800Z,POST,925,201
2023-03-04T19:23:04.397505100Z,POST,927,201
2023-03-04T19:23:04.399503800Z,POST,927,201
2023-03-04T19:23:04.396504300Z,POST,930,201
2023-03-04T19:23:04.400509800Z,POST,940,201
2023-03-04T19:23:05.280021800Z,POST,60,201
2023-03-04T19:23:05.280021800Z,POST,60,201
2023-03-04T19:23:05.285043200Z,POST,55,201
2023-03-04T19:23:05.280021800Z,POST,60,201
2023-03-04T19:23:05.288601700Z,POST,54,201
2023-03-04T19:23:05.280021800Z,POST,60,201
2023-03-04T19:23:05.282018700Z,POST,59,201
2023-03-04T19:23:05.280021800Z,POST,61,201
2023-03-04T19:23:05.288601700Z,POST,54,201
2023-03-04T19:23:05.289616600Z,POST,55,201
2023-03-04T19:23:05.290617400Z,POST,55,201
2023-03-04T19:23:05.290617400Z,POST,56,201
2023-03-04T19:23:05.288601700Z,POST,57,201
2023-03-04T19:23:05.290617400Z,POST,56,201
2023-03-04T19:23:05.291617500Z,POST,57,201
2023-03-04T19:23:05.290617400Z,POST,67,201
2023-03-04T19:23:05.288601700Z,POST,70,201
2023-03-04T19:23:05.303614200Z,POST,59,201
2023-03-04T19:23:05.303614200Z,POST,59,201
2023-03-04T19:23:05.304614600Z,POST,58,201
2023-03-04T19:23:05.303614200Z,POST,63,201
2023-03-04T19:23:04.359504800Z,POST,1019,201
2023-03-04T19:23:05.310618800Z,POST,71,201
2023-03-04T19:23:05.326178600Z,POST,55,201
2023-03-04T19:23:05.326178600Z,POST,55,201
2023-03-04T19:23:05.326178600Z,POST,55,201
2023-03-04T19:23:05.327182900Z,POST,56,201
2023-03-04T19:23:05.326178600Z,POST,57,201
2023-03-04T19:23:05.347766300Z,POST,922,201
2023-03-04T19:23:05.343766700Z,POST,948,201
2023-03-04T19:23:05.327182900Z,POST,965,201
2023-03-04T19:23:05.347766300Z,POST,948,201
2023-03-04T19:23:05.348764900Z,POST,947,201
2023-03-04T19:23:05.359762500Z,POST,936,201
2023-03-04T19:23:05.363759600Z,POST,932,201
2023-03-04T19:23:05.367760500Z,POST,928,201
2023-03-04T19:23:05.363759600Z,POST,933,201
2023-03-04T19:23:05.341763Z,POST,955,201
2023-03-04T19:23:05.347766300Z,POST,949,201
2023-03-04T19:23:05.345765100Z,POST,951,201
2023-03-04T19:23:05.342764400Z,POST,954,201
2023-03-04T19:23:05.342764400Z,POST,954,201
2023-03-04T19:23:05.346763600Z,POST,951,201
2023-03-04T19:23:05.341763Z,POST,957,201
2023-03-04T19:23:04.356504800Z,POST,1944,201
2023-03-04T19:23:05.347766300Z,POST,953,201
2023-03-04T19:23:05.363759600Z,POST,937,201
2023-03-04T19:23:05.357789500Z,POST,943,201
2023-03-04T19:23:05.343766700Z,POST,957,201
2023-03-04T19:23:05.343766700Z,POST,966,201
2023-03-04T19:23:05.379792200Z,POST,930,201
2023-03-04T19:23:05.382764600Z,POST,927,201
2023-03-04T19:23:05.305618Z,POST,1005,201
2023-03-04T19:23:05.383762100Z,POST,946,201
2023-03-04T19:23:05.383762100Z,POST,946,201
2023-03-04T19:23:06.297489900Z,POST,38,201
2023-03-04T19:23:06.297489900Z,POST,43,201
2023-03-04T19:23:05.383762100Z,POST,957,201
2023-03-04T19:23:05.383762100Z,POST,957,201
2023-03-04T19:23:06.303011800Z,POST,48,201
2023-03-04T19:23:06.299485700Z,POST,51,201
2023-03-04T19:23:06.298486900Z,POST,52,201
2023-03-04T19:23:06.303011800Z,POST,48,201
2023-03-04T19:23:06.304011600Z,POST,51,201
2023-03-04T19:23:06.302016600Z,POST,53,201
2023-03-04T19:23:06.300999600Z,POST,54,201
2023-03-04T19:23:06.300999600Z,POST,55,201
2023-03-04T19:23:06.300999600Z,POST,54,201
2023-03-04T19:23:06.307014700Z,POST,52,201
2023-03-04T19:23:06.303011800Z,POST,56,201
2023-03-04T19:23:06.304011600Z,POST,51,201
2023-03-04T19:23:06.307014700Z,POST,55,201
2023-03-04T19:23:06.308026100Z,POST,54,201
2023-03-04T19:23:06.293484800Z,POST,68,201
2023-03-04T19:23:06.293484800Z,POST,69,201
2023-03-04T19:23:06.307014700Z,POST,56,201
2023-03-04T19:23:06.271548400Z,POST,95,201
2023-03-04T19:23:06.307014700Z,POST,60,201
2023-03-04T19:23:05.383762100Z,POST,984,201
2023-03-04T19:23:06.316532Z,POST,51,201
2023-03-04T19:23:06.311520100Z,POST,56,201
2023-03-04T19:23:06.317531500Z,POST,56,201
2023-03-04T19:23:06.317531500Z,POST,56,201
2023-03-04T19:23:05.347766300Z,POST,1034,201
2023-03-04T19:23:06.331538600Z,POST,50,201
2023-03-04T19:23:06.331538600Z,POST,57,201
